audiocap_id,youtube_id,start_time,caption
5453,1AfXFAf3trQ,40,an aircraft engine is running
1195,-RxEnTIkwzA,30,a man giving demands to a dog
1194,-Rx0Z8Ylwbk,22,"yelp with gurgling noise, laughter and kids speech"
1197,-S2DIGqSEx4,30,people speak but are heard very faintly in the background a loud motor makes a noise outside
1196,-S0VzMKyeLY,0,a duck quacking repeatedly
87615,oN-0A-ijo_8,20,a person burps loudly then people laugh
87617,oN3mnVpV1aQ,210,a vehicle accelerates and a whoosh occurs briefly
87611,oMsgPqX90u0,30,a helicopter moves through air together with the spinning blades
87610,oMsOmvCc9VA,20,"a person whistles, followed by a man talking, after which a person whistles and then a dog whimpers"
87613,oMxTuo7DRc8,30,a bird vocalizes after tapping occurs and a person laughs
87612,oMwi6C9tOuk,30,consistent tick-tocking
87619,oN4nNQ849Os,9,a distant helicopter with men speaking
87618,oN3v_AZaT0M,0,a baby crying and screaming
29025,Bqz1F0bnV7U,30,birds vocalize and walk around causing tapping
79676,iWUHi9Kra9U,220,a man speaks softly and a machine turns on and drills something
79677,iWV8_WJKM4s,120,"a ruffle, machine gun shooting noise and a gasp"
81660,jzK0ZT1Bvs8,30,multiple birds coo as a man faintly speaks
48959,O26LpPh7Sbw,50,a man speaks and rubs two metal objects together as a humming takes place
48958,O24AjnOnaCo,10,vehicles move while emergency sirens sound and a man talks
48953,O1lFAAT9yvY,170,wind blows and waves crash against a shoreline as people laugh cheer and speak
48952,O1gKOn6a4es,40,a sewing machine runs slowly and continuously
48950,O1dzEORvd2s,28,birds chirping and an engine chugging
48957,O1wNrlWFypk,50,a person talking with wind noise and then a toilet flushing
48956,O1v2UagiCfg,30,clanking and high pitched drilling
48955,O1t24SBOz-o,250,a machine buzzing intermittently together with a women speaking briefly
48954,O1qAfbi4gQI,290,insects buzz and a man speaks
7695,253iZ1D3Nww,30,vehicles screech as music plays and sirens go off
7696,255C0OODvTA,590,the sound of a train approaching and then a horn
7697,257OKP3ZLD0,30,pots and pans clattering while man talks
7690,251YInaMmc4,0,"male voice, animal whimpering and barking"
7691,252DFjCPjio,210,an electric drill is used
7692,252TDgwRuLY,6,adult male speaking near to a stream
7693,252kwjMtelY,9,dogs are barking insanely
7698,257WffG_ex0,30,people applauding and man gives speech
7699,258MIJhkp20,30,a car speeds down the road and turns quickly
453,-AGOo7oqPgI,8,a child pretending to be a cat meowing
97977,wGWdrLREJEo,370,an engine works nearby followed by a man talking
98762,ws5uNa6Hjao,80,a woman and man speaking with some light rustling then spraying water
79678,iWZpvKDvFBc,270,humming occurs followed by beeping and a door opening
79679,iWdhzHEqDpM,30,multiple frogs vocalize and a bird tweets
379,-8bblB1i5p4,10,a bell is ringing
378,-8aWuKAYgfM,170,a busy road with traffic going by and then a vehicle honks a horn
98768,wsIGw7QaR3o,160,a man talks while an audience cheers and a car accelerates
371,-8SHCbrDQH4,30,a child is giving a speech
370,-8RoEOBmZTE,30,"cars race outdoors, a voice narrates the action over a loudspeaker, engines roar throughout"
373,-8Vvk15NwpE,0,cat snoring in an agressive manner
372,-8TniOLKP5w,30,a large motor vehicle engine is idling
375,-8Z_So5pK5A,30,"people are talking , a animal is squealing"
374,-8ZJ_g59Bqg,30,she is giving a speech
377,-8_WW57c8S0,530,"unnatural growling occurs, an adult male speaks, and gunshots occur"
376,-8_-zx7UIPw,30,adult woman speaking over microphone
19366,76tGaFMWBvQ,40,a man is singing and ducks are quacking in the background
19367,76tO6RFbDWo,5,a siren followed by multiple sirens
19364,76oNHURGTGk,0,a group of people laughing hysterically
19365,76oVMtth9l4,30,a woman is giving a passionate speech and a crowd applauds
19362,76jpIgi-OtY,30,water flowing and splashing
19363,76k31W1qZAk,30,a man delivers a speech
19360,76czumNjJs4,120,a man is speaking and then a gun is fired and cocked
19361,76fKzdbclog,170,a man is speaking through a telephone speaker that breaks up a little bit
96521,vC7OgpzFol0,30,a horn honks and a motorcycle engine runs with a siren beeping repeatedly
96523,vCLc5ECdkU0,30,an object is crumpled and a man speaks
96522,vCHqlKqLzQs,30,ducks quack and birds tweet while adults and kids talk and someone runs
96525,vCPdKL6h-MM,30,music plays while frogs and birds vocalize then an engine runs
96524,vCNbd4zD6qQ,500,some material is crumpled
96527,vCUxW0AcuOg,30,"a man talks, there is a shuffle and a younger man laughs and finally a woman talks"
19369,77-1BjDsmos,60,water pouring with a voice of a woman
52898,QbUtxhg5KNM,70,an engine running with distant murmuring and revving
102204,zb4GdT0vMzI,20,a young girl laughs as fabric flaps and water splatters faintly in the background
64849,YsLBvI7uq90,180,a stream of water flows and splashes
64848,YsJbLdCRN_E,5,an emergency vehicle siren wails
64843,Ys4q3ERJTho,60,a motorcycle engine revs and runs as people speak
64842,Yrz6NzBsoOk,30,wind blows strongly while leaves rustle
64841,YrywySRt18g,40,a gunshot occurs and people speak
64840,YrvsnGw5raI,40,wind blows and some liquid streams while people talk and someone whistles
64847,YsJ3_ke3t4E,30,person talking and a spray squirt with some clanking
64846,YsHCEjP2S8s,0,some liquid flows and splashes while a duck quacks
64845,YsCtC5aMhPY,80,wind blows strongly
64844,Ys9Tvftkin0,70,a woman and a man talk and laugh while someone has hiccup
100847,yVlSpBASjbA,20,water trickles nearby
16488,5m7r7sQ_bPI,30,crowd chattering then a dog yelps
16486,5m36A8bbAHo,10,a continuous high frequency loud rumble
16487,5m6QFKbNstA,80,a quiet whining followed by a young girl speaking
16484,5lzuYz3eiYw,50,power tool drilling
16485,5m0ydBC7hng,4,the slamming of a door followed by someone speaking
16482,5lvCiTfUpYo,80,"the rushing motion of vehicles is followed by a loud, multi-toned vehicle horn, and more rushing"
16483,5lzY0yR7_x8,30,a man speaks clearly
16480,5ltwRoYITqY,30,heavy wind blows over a microphone as leaves rustle heavily in the background
60409,VmbPx5W30uo,10,a horn is triggered several times while a car accelerates followed by a hit
56536,T6oeF31RsDE,0,a telephone dials a number and a woman answers speaking with a man
100848,yVnqs8KAjuQ,0,"talking, laughing and swooshing are ongoing in the background and a bowling ball hits some pins, a toilet flush occurs in the foreground with water splashing and gurgling, and an adult male coughs softly once"
92459,s2ADtTCnaEs,50,a vehicle accelerates and rattling occurs as birds chirp
52893,QbI-uE6tKqo,190,a drill runs while a man speaks
92458,s20UCH8VwDI,30,a vehicle engine revs and idles then a man speaks
69747,bIsC1mPD4B4,470,a man speaking briefly followed by a girl laughing in the background before an emergency siren goes off in the distance while music plays in the background
81616,jxN-km9U5VM,30,splashing occurs and pigs oink
81615,jxLq3DKS3BQ,50,a man speaks while a television plays and other people laugh and speak
81614,jxJh2KUReyQ,80,"some women talk, sneeze and then laugh"
81613,jxFDm5C8d7M,30,"a duck quacks loudly nearby multiple times, and then a hammer hammers nearby"
81611,jx9XZKOAxNM,10,a vehicle engine revs and tires squeal
69740,bI_5Bm4iDNo,30,a pig oinks and footsteps take place
81619,jxTK9y1d0ng,70,a baby babbles as water splashes followed by laughter
81618,jxPYMpkseM4,280,typing on a computer keyboard as a man is talking
11595,3fQyxJQXF3g,30,dogs are panting and whimpering and a man speaks
11594,3fQ_xhlXVvA,6,a female gives a speech to a large crowd as the crowd cheer her on
11597,3fX7-liyZj8,40,a person is snoring
11596,3fUx5N4E_Ns,22,"food frying,  followed by an egg crack"
11591,3fLGgMB_EI8,10,a baby is sneezes light and a man and woman are talking
11590,3fI9-vV-2mA,30,wind blowing into the microphone
92454,s1szx3qv84E,10,a bell is ringing
43044,KCOR2P4bKQY,260,a man speaks and crumples an object
43045,KCOeGhINjGk,60,A horn sounds followed by a gun shot and men speaking.
43046,KCTVX-iRGWs,380,a man talking followed by metal scrapping a surface as a cat meows and a chicken clucks in the background
43047,KCUqKOzw-YM,0,somebody whistling a tune
11599,3f_avxW0vKU,350,"water pouring, a man talking, with insects buzzing"
11598,3fYGC5UG_4U,560,"an adult male speaks, while wood creaks and pops"
43042,KCMWchivnFM,430,a woman briefly talks followed by water trickling from a faucet
43043,KCO8lQDHBJg,30,a baby crying and a lady talking
81668,jzfK0w5dTpw,250,a person is snoring while sleeping
56911,TO3aN9bTy_k,50,ducks quack and a person uses a duck call
56912,TO9iMdGrnVs,30,a pig oinks while music plays and people speak
56913,TO9ofRVvaWw,550,wind blows as an aircraft engine runs then a man speaks briefly
56914,TOJaDPjP9wM,70,a dog barks in the distance and sheep baa in the distance while rain falls
92453,s1naKBhgOEY,280,emergency sirens are triggered while vehicles move and people talk
56916,TOT5-kZW208,30,a baby coos frequently
56917,TOTDHbtbix8,220,two people are whistling a song then men speak after a doorbell rings
56918,TOTs09m4Cv0,30,a ball bounces on a hard surface repeatedly
56919,TOV_x5_I3TU,30,a clock ticking
92452,s1jd7fp1QY8,70,a woman speaks and laughs with a child and man
9768,2viq7edyiWw,30,engine machinery running loudly
102432,zlm5N6tavrk,17,an infant cries
102433,zln4sWRtnFk,80,a dog whimpering followed by a sheep baaing in the distance as a man is talking
102430,zlhaxcP3vyI,60,snapping sounds with hissing in the background
57018,TSMb5y_UV-k,170,food sizzles while frying and a man speaks
102437,zluyg4Oe4XA,11,loud wind noise followed by people cheering
102434,zloBqZJllXw,30,a male talking when another male voice cuts over at a higher volume
102435,zlpyeqC8yL4,10,a crowd applauds followed by a man performing a speech
102438,zm-1vgWuexY,30,metal creaking followed by a toilet flushing
102439,zm34K0gdZOs,20,a herd of animals snorting as a bell rings repeatedly in the background followed by a person yelling in the distance while wind blows into a microphone and dirt is being scrapped
9403,2mBwWoKTad8,30,crickets chirping dog barks twice
9402,2m92xdyZt50,30,a cat meows and splashes in water
9401,2m1tUD0k2U4,30,a door is being opened and shut loudly
9400,2m1meXSmk4s,30,a man talking and a car passing by loudly
9407,2mLquNm-Zoc,30,a man speaks and a dog barks and shuffles around
9406,2mKEURk4AOg,30,a beep followed by radio communication with a dog barking in the background
9405,2mI9vkxu7sw,30,a man speaking
9404,2mEQmUzXyB0,50,a man is speaking and a device beeps
57067,TUPgWTAyjVM,10,vibration occurs as a vehicle engine idles and beeping occurs
57066,TUOyN4QdPyY,160,a woman speaks as food sizzle while frying
9409,2mNxC7tnVHs,10,women talk and a strong wind blows
57064,TUMJ3c8_LLg,30,a man talks while another man laughs followed by plastic knocking and fizzing then an explosion
57063,TULz5Totm3E,15,"loud clanking with distant meowing, laughter and speech"
57062,TULXQRtvmZ8,80,a siren wails and blares
57061,TUL8AohWQfM,110,a goat bleats nearby
57060,TUFRZBJFvz4,0,a truck engine works in idle
37370,G_5SM5gRohM,70,a man and child speak as an insect buzzes and birds chirp
17759,6MsOtK6snvw,30,"water is splashing, and a strong wind is blowing"
17758,6MrZ-9tZUfs,30,"an electronic device is playing with people speaking, and dogs pant and growl in the foreground"
27969,BKEf8SlEMYU,30,a man delivering a speech
27968,BKBYM9fmdbw,30,a man speaking and engine revving
52741,QWxsJPtGsvE,30,a dog barks and birds chirp then a man speaks and thumping occurs
17750,6Md7FDWMm3o,0,bees are flying and whipping around then suddenly a man with an accent says something
17753,6MhMjDXaLVg,70,"water is gurgling and splashing, humming occurs, and an adult male speaks"
52742,QWyk7rZkUa4,350,a man speaks as spraying and ticking occurs
52745,QX1wv1mFqT4,60,an engine starts up and then revs every second
17754,6Mj_5ToAFhc,160,"a large motor vehicle engine is running, rhythmic beeping is present, and people speak in the background"
52747,QX8c5TlbeZU,480,trickling from a stream followed by a man speaking unintelligible words
17756,6MqyK8x0Xi0,30,a man is speaking
53294,QtTrOa55Dvc,8,a water tap runs while a man and child speak and laugh
53295,QtU-2GnGNWo,20,plastic thumping as a group of people talking then cheering and applauding as a person whistles briefly
53296,QtZoUz_ytcQ,18,a vehicle engine idles and revs
53297,QtcZete7Wf4,10,men speak as movement occurs in the background and a door closes
53290,QtMdNGYuEEo,30,a spray paint can shakes before spraying onto a hard surface
53291,QtMrueS4zhg,14,an engine works in idle and then is accelerated
53292,QtNW0MCKEAQ,30,a man speaks then a toilet flushes and keys rattle then another man speaks
60652,VwziKoS7p1U,550,someone types on a keyboard while a vehicle moves far away
60653,Vx2pCmrJpzM,10,emergency sirens and honking with some speech
60650,Vwyg0NDGzIE,240,train going down tracks blowing horn twice
37376,G_JuYhdKk4Q,400,"birds are chirping, music is playing and people are talking in the background, and a baby verbalizes in the foreground"
60656,Vx4tAj81hzY,190,"exciting intro music, a car engine revving up and down as it gets closer"
60657,VxB7FpT6rKA,50,a vehicle engine idles and runs
60654,Vx44QGMkps8,30,music plays and thunder roars
60655,Vx4OLuW41Tc,160,a vehicle passes by as wind blows
80566,jBVyRb4YtKc,30,an engine works in idle followed by a hissing
80567,jBXByPgF8no,280,birds vocalize as hissing occurs and people speak
80564,jBOImXvV4to,30,an engine works while people talk
80562,jBJhiiD8fLY,30,a helicopter engine runs continuously
97979,wGa7T-bIwgQ,30,a group of people laughing and talking
80560,jBDFGin9cNY,60,a goat bleats and people laugh and speak
80561,jBDb3hQtN0Q,30,people speak and an vehicle engines run
80568,jBZ-c1T7qJw,30,beeping occurs while hissing takes place followed by drumming
80569,jBZSOUvzTe8,3,frogs croak as music plays and a woman speaks
62650,XNAT8JrlUuU,30,a motorcycle engine idles and revs
62651,XNCP8lgs1EE,50,a dog breathes heavily and barks as a man is speaking
62652,XNGgPV0n004,30,a man speaks over a loudspeaker and a sheep bleats with people speaking and a loud click
62653,XNH-TQFYxUA,30,a man talking followed by light clicking noises
62655,XNRcyCschg0,30,A man speaking alongside light scrubbing followed by a single thud.
62656,XNTBy3ixUkw,30,rain falls onto a hard surface
62657,XNTjduaMwX8,350,hissing occurs then a vehicle accelerates
62658,XNYfzWuofEY,100,crinkling plastic while a washing machine is running the background
62659,XNYtWYSVJQg,80,a man talking accompanied by crumpling and snapping noises
20469,7cKhGPWnlNo,30,"squeaks occur, then rustling and a dog is panting"
20468,7cJd1cHl94s,0,a person is typing on a computer keyboard
39805,I7B2fUnMC-A,22,a man speaks and whistles then a dog whines
20461,7cEGk6FNpf0,10,a train is blowing its horn for a long sustained time as it passes by
20460,7cD9monj2DY,1,a car engine is turning over and having trouble starting initially
20463,7cEaqCn8TwA,30,an airhorn blows as traffic passes
20462,7cEYdBj1DVw,340,birds are chirping and truck engine idles and it releases its airbrake
20464,7cFKI9PfRk8,13,sirens going off and cars passing by
20467,7cIweS6ALGA,0,men are talking and water runs briefly
48136,NVIBth2Y3-M,70,a vehicle engine idles
99438,xN_DEkLTdLI,60,water runs and then a man speaks
99439,xNaaV4YrVyc,30,the low mechanical hum of an engine followed by a speech between a man and woman
34761,EyC7FJYTjBU,30,rustling occurs as wind blows
99432,xNErD5SnInY,70,a dog barks and whimpers loudly nearby
99430,xN8MZ3wzzDI,40,engine noise with a fire engine siren
99431,xN9KhxcYM_A,240,an audience gives applause and cheers
99436,xNVCIE9j_uc,30,several pigeons coo and bird tweets far away while some material is tapped
99437,xNZfObuaub8,30,rustling occurs then pigeons flap their wings
99434,xNONlFygQF8,0,a vehicle horn sounds briefly
99435,xNOUDz-ogIg,120,vibrations and humming followed by a woman speaking
78279,hWYiR4uZqIg,470,a woman is talking and sobbing followed by a sniffle
78278,hWT0yz8UxJU,10,children laugh and speak as a horn blows and engine runs
9311,2jeWXh3p_J8,30,loud car motor speeding by
78274,hWOZkVJMlII,220,insects buzz and a man speaks
78277,hWSCUn9dziQ,11,people speak and cheer with a bell ringing and a horn honking
78276,hWQTGqaIP-Q,20,a small engine spools up slowly
78271,hW5eGJCM038,150,wood is being rubbed
78270,hW-FhkOhajM,30,a man speaks as a machine runs and spraying takes place
78273,hWI1XJy_NAY,120,a man speaks while the wind blows and then a clank occurs
78272,hWGWYPnfME0,0,"loud alarm clock beeping, person talking and something screaming"
34769,EyRN74HJ_ho,1,a hiss occurs as a television plays in the background and a person laughs
63304,XnIIa-m9mOM,5,humming occurs as a cat meows
63307,XnLPaem_QH8,30,a beep occurs then a man speaks
63306,XnKHJaYBXvI,30,an air ventilation system loudly blowing air as high-pressure liquid faintly sprays in the distance
63300,Xn5x8fH_y8M,10,A sudden burp is followed by laughters of men.
98106,wMnb7zJM0TQ,0,a lots of ducks cluck and quack with waves crashing in the background
63302,Xn7Be8iUDHY,30,a woman speaks and sprays a liquid
63309,XnS7juemOLc,510,a squeaky noise as a man talks and then the water comes on he washes his hands and some paper crumples
63308,XnO37mDsAXY,27,an infant cries repeatedly
37942,Gx1VNp2Dwz8,10,crumpling and crinkling sounds with someone talking
54746,RuV0HlNinbs,3,a bursting sound followed by chuckling and laughter
54745,RuSkIElG39E,90,an engine stops working followed by beeps and a man speaking
37941,Gx0ccHq6ReE,0,a man talks and shouts while an explosion happens
37946,Gx7EoRXB8HY,400,a helicopter lands and then music plays
54742,RuIk03TkbOo,60,men speak and type on a computer keyboard
54741,RuIgUBubViI,30,a man talking followed by a muffled explosion from a distance
37945,Gx5p8zqMQ8I,30,wind blows while people talks and sheep bleats
37948,GxHSZSnWHD0,110,bells ring and livestock vocalizes
37949,GxL9dhIjp_0,30,a vehicle engine revs then accelerates with tires squealing
54749,RudvVC-pag0,100,a person is snoring while sleeping
54748,RudWhdv1Rh4,380,a man speaks while birds chirp
34419,Em2HEEf2ZT4,0,a toilet flushes and water drains
34418,ElyftWXSfoM,30,a woman is speaking as a horse travels with a faint clop-clop
34415,ElvZFSSpXJI,210,hissing and vibrating of a train passing
34417,ElySddF5tqU,30,a woman speaks nearby
34416,ElwMwaWBBoQ,120,a woman speaks as music plays then a power tool runs briefly
34410,Elkyl3phVVA,0,a door is kicked while people speak and a vehicle horn blows
34413,Els5rwBc9JY,30,a man speaks and dribbles a ball on a hard surface then shoes squeak
34412,ElqR9DKVsRY,360,a dog barks and people speak
52008,Q0jV1SI_ou8,180,rain falls onto a hard surface and a beep occurs followed by a man speaking briefly
18601,6l6gYIUflPI,2,rattling occurs as a dog growls and humming occurs
63977,YHKPZ-hNMbA,30,a child whines and a man speaks
67978,a2vy2lIVBTE,140,rain falls onto a hard surface as hissing occurs
67979,a2yUk4EEzfc,0,someone burps followed by some laughs and a girl talking
77368,gqXBbHGt6Yg,40,wind blows while waves crash against a shoreline and a woman speaks
77369,gqXjgHoZhMI,30,a music is played while guns are shot and people talk
77367,gqWLsRaKM7w,270,A leather surface chafing followed by several beep sounds.
67970,a2a9xmhh_Xo,0,birds chirp in the distance
77365,gqO7aoioAAw,210,a person talking with a bell ringing sound
77362,gqHobLTbopE,0,a woman talks while a cat meows
67977,a2vbVTzcI8U,40,a woman speaks while food is frying
77360,gq9m8f9dBag,340,several women talk
77361,gqEKu2ZdPcc,300,vibration occurs on a hard surface and a man speaks
66081,ZhSy104uci4,0,"a dull explosion followed by a marching sound, and then by machine gun fire"
66080,ZhQAdMJtcsQ,30,a sheep bleating accompanied by a person talking
66083,ZhTG0UdBRHw,5,wind blows and water splashes
66082,ZhTA3QOv4gY,40,thumping occurs as a woman speaks and stirs food while a bird chirps
66085,ZhVk1IqfI7w,0,a man talks while the engine of a large vehicle is idling
66084,ZhUkRLpPfdo,0,revving vehicle followed by laughter and faint talking
18606,6lAiBVvNb3Q,5,horse clip clops and neighs
66086,ZhY0OGrnkhA,30,a woman gives a speech
66089,ZhpRqaGvkCI,30,several sheep bleating unceasingly
66088,Zhn3cw9OGKg,160,one explosion after another blasts as a helicopter engine runs the whole time
63974,YHGHVDIkN60,30,a vehicle accelerates and people speak
72624,dPSASl-_CWk,30,someone snores and another person speaks
72625,dPUcNDSUfRs,190,a man speaks while a drill tool briefly works
72626,dPVEruKNS4Y,290,a man speaks followed by a gunshot and people laughing then birds chirp
72627,dPVajZN0SLw,20,a vehicle engine revs and runs as people speak and humming occurs
72620,dPIuONw21uA,50,a person is typing on a computer keyboard
72621,dPKEKUCJ-HY,30,a man is speaking over radio beeping and bleeping sounds
72622,dPLPOsYvu8k,40,a train horn blows as the train accelerates and tracks clickety-clack
72623,dPLqFPhjPng,450,thunder rumbling from the distance while rain falls lightly
72629,dPYBfYpre6Y,70,very loud belching
63975,YHHWCFpkWnY,13,noises from a rotary phone being dialed
100077,xswR5bbSEP0,40,a man speaking with water trickling
28775,BiAJERq4qe8,0,a stream of water flows and splashes
63972,YHEGcIZjTXU,30,doors open and close repeatedly
91851,r_mGKw-Q11s,0,an infant cries as thumping occurs followed by a beep and engine revving
32819,Drvn9JyoYCs,580,"an adult male speaks, and typing on a keyboard and quiet thumping occur"
32818,DrvYM8g3HWk,130,a helicopter engine runs and hissing occurs
91854,ra03nuGaygw,30,gunshots occur and people grunt in a video game as whooshing occurs constantly
68850,afAsf8B285s,30,an rc helicopter motor runs
91856,ra2jqsXG3No,0,a woman screams a phrase really quickly and loudly
91857,ra2nTahLIVo,10,a bird vocalizes repeatedly
91858,ra30nhEb2bk,20,people speak in the distance and a goat bleats
55037,S66w3l3SKrM,40,a person is snoring while sleeping
32811,DrW4IO1wT3g,20,wind blows with distant birds chirping as a woman speaks and a horse neighs
32810,DrUyviMWotM,0,an audience cheers and gives applause
32817,DrrNeK1qWjo,550,bus idling man talking
55033,S5y-HCRmEYU,10,stream flows strongly
55030,S5uBKCx2WJk,50,a vehicle engine idles and hisses
32814,DrdF6qrl1a4,10,motorcycles accelerate and tires squeal
100818,yU8nwENx7sI,20,a sheep bleats and then several sheep bleat
100819,yUDbOBl_gaU,20,a train horn sounds increasing volume
100816,yU600z8BpSE,180,continuous rustling followed by a sneeze and then speech
100817,yU806hyVzzs,30,crunching sounds with an occasional oink
100814,yU0r_EmLXY0,7,engine sounds with cheering from a crowd
100815,yU4x5QtjYUE,300,tape measure being unspooled and retracting
100812,yTzMPv7IdXQ,30,a person snoring as a man is speaking through a television speaker in the distance
100813,yU-RB8hXigI,490,an engine running continuously in the background with rustling and clanking in the foreground
100810,yTj5VBlFieo,160,"an adult female shouts, chuckles and speaks, animals bleat, and crunching footfalls occur"
100811,yTqurslzpYs,240,men speak and laugh along with a woman  then a girl speaks followed by a boy yelling
74483,ekzYrFNVQps,0,a whoosh occurs with a laser-like noise repeatedly
51627,PlMrHCx1fHg,0,some footsteps and faint banging followed by a toilet flushing
51626,PlHLeBet6ys,470,a vehicle motor vibrating
51625,PlH0ipzPlx8,100,A man speaks with crumpling and crinkling sounds.
101148,yk7geJvZtys,0,a crowd of people applauding followed by a man talking in the distance
51623,PlEzl6EPyuQ,140,"dishes and silverware are clattering slightly and scraping, and an adult male speaks"
51622,PlEn-LWyB3s,30,loud humming of an engine with wind blowing and a man speaking as water splashes
51621,Pl8M1v5P2V8,30,a vehicles moves nearby
51620,Pl7duuGOjbY,0,Two short hums followed by a loud belch
101143,yjr5sazRgJs,70,constant sawing noises against wood
101142,yjodfVAi7mY,50,birds chirping and insects buzzing with light wind
101141,yjipBX9NoZI,110,small boys speak followed by a man laughing and a bang
101140,yjiDU1VmMkk,30,a helicopter flying by as a child talks followed by a man cheering then a person whistling
101147,yk612emcr7s,90,filing and sanding a wooden surface followed by metal clanking before a man speaks
101146,yk4AZBrVBbk,50,several dogs are barking aggressively
101145,yk-sTqQLSKQ,0,a baby cries and a woman speaks
101144,yjwEljxFWtw,550,a man speaks while a sewing machine runs
61530,WYz6buLFAiQ,70,"a vehicle approaches, drives past, and birds are chirping in background"
61531,WZ-ZjJzchEY,20,multiple sheeps bleat as a high-pitched tone occurs
61532,WZ4vMmsaHfM,0,humming occurs as birds chirp and a child screams while a man and woman speak with a cow mooing briefly
61533,WZCAnHyZwQU,30,two men talk while walking
27158,AubB75YaTgk,120,"a crumbling, crinkling sound"
27159,Auc5nWhuA8Q,30,laughter with one subject speaking and laughing prominently
61537,WZb1raMWlvs,20,birds sing sharply and water is swooshing around
27154,AuZ3HVRzrck,30,rustling and tapping
27155,AuZ8Ae-4q5g,30,wind blowing by with a motor running and water splashing as a man speaks
52002,Q0iSkl-5g44,23,wind blows as a boat engine runs and man speaks
27157,AuaOKTqBvj8,310,engine buzzing continuously
27150,AuNTTEPUxco,80,water is loudly gurgling and while frogs are crocking in the background
27151,AuS45BsnGho,510,"thunderstorm, rain and wind noise"
27152,AuUPe9L7cNc,30,women speak as rustling occurs
27153,AuYpy7_OKkE,20,an animal whimpering
36228,Fu2unp1U1gk,30,vehicles accelerate and people speak then a horn blows
36229,Fu3pP9BmQiw,30,"a man talking, followed by a gentle water stream"
36220,FtcXVtUmr7U,30,a vehicle revs and hisses then accelerates quickly and loudly
36221,Fte9qNeI26M,10,hissing occurs while a helicopter engine runs
36222,FtiCid6rfyM,30,a vehicle engine rumbling accompanied by rapid but muffled gunfire from a distance
36223,Ftm5opkSGiQ,14,a silent whoosh then a loud whoosh occurs
36224,FtnESCiZRnw,20,a man speaks and children laugh
36225,FttiF7CIWcY,520,a man speaks while insects buzz and birds chirp
36226,FtuKVXxpojM,30,rain falling on a surface
36227,Fu0xQRQuV4M,30,a vehicle passes by as a clock tick-tocks and a high-pitched tone occurs
37525,GfwcCIeSi1E,10,water flows and splashes as people speak and laugh
39904,IB4K1JFxVd8,180,multiple birds tweet at the same time
39905,IB8HGYR871Y,0,a baby cries while a woman and a man talk
39906,IB9eRiFwYHE,10,heavy rain pouring as vehicles drive by followed by a man speaking
39907,IBBEpiZPpbo,10,a person is snoring while sleeping
99887,xk-EEEkXkM4,30,a vehicle engine is idling
39902,IAvKN4xeGNQ,60,a woman speaks with some nearby rustling and small bleats of a sheep
39903,IAydy4EqtXc,470,rapid typing and clicking on computer keyboard and mouse
99889,xk1hlbMEh2U,0,cats meowing and hissing followed by rustling and banging
99888,xk0Gigsq4wA,50,a bell rings out repeatedly
39908,IBCc81Pz6bM,160,a man speaks and cooks
39909,IBMvk_1Aycc,30,an emergency vehicle siren sounds nearby as an engine revs up and down
29792,CFdXqAh9ayM,30,people speak as a vehicle engine revs
36488,G2hN43bu5qA,30,multiple fx sounds occur then a helicopter engine runs
36489,G2hs1hZmkNE,30,pigeons coo and flap wings followed by someone briefly talking
36484,G2VRGWV2NOM,10,people speak in the distance and a door opens
36486,G2Z747RET00,14,an infant whimper as a man and woman speak while dishes are moved around
36487,G2f4E1hizG4,370,a man speaks as a saw cuts a solid object
74485,el6hEd8jk6U,280,hissing with a man speaking
36482,G2NIEiMdH4A,130,a sewing machine works nearby
36483,G2RHQsuK0v8,30,a person walks along then a door handle turns
84074,llP-l7x48dA,22,a man speaking as a muffled bus engine runs with a vehicle horn briefly honking in the background
84075,llPQ5EtGQMs,30,a fast car accelerates and skids nearby
37579,Gi8ZnYA-hDw,14,wind blows then an engine starts followed by a man speaking
37578,Gi8KH_QK8w4,70,insects buzz while a man speaks
84070,ll9pRDv3ncM,30,a multitude of birds flutter and coo
84071,llGUrpEbAho,30,a woman and children speak as an engine runs
84072,llK1Wii1VhM,390,a whirring noise accompanied by a sustained spraying sound
84073,llMwPUuMpb8,30,music plays and a person whistles then a child speaks and cries
37573,GhoKkUgGY3Y,0,"a man whispers with the bursting, popping noises in the background"
37572,Ghkjr_CYOQA,30,a cat meows with vocal pops and kisses
37571,GhjuUEl8yLU,30,a bus shifting into a higher gear as a man speaks while the hum of a lot of people is in the background
37570,GhisoHEAZIU,27,"a toilet flushes, a rush of water"
37577,Gi3AIGAtpBE,0,gunshots occur then tires squeal and a vehicle accelerates followed by a siren sounding
84079,llWG8M6Fsrg,30,"an engine idles at high speed, followed by a person talking"
52004,Q0iZ169agfg,30,a helicopter engine runs and hisses
37574,GhoMdR5CJ2Y,130,a sewing machine works nearby
100079,xsyYDaELi28,110,music playing with a man then woman speaking followed by church bells
52005,Q0ibkNI0E_8,0,a vehicle acclerates passing by and people speak
4952,0yX6tazl2us,30,a woman giving a speech to a crowd
4953,0y_8qBo3aHE,70,deep males voice followed by snoring and  inconsistent breathing
67306,_Zj_r0RcDIQ,50,an aircraft engine works nearby
4950,0yW5XUGJsOU,8,"a car alarm disarming beep.door opens,  door closes, then engine starts and car tires squeeling"
2166,-qW0IiimbmM,550,the tire is making a sharp sound as it zooms past
