audiocap_id,youtube_id,start_time,caption,dataset_source
23651,9DVRkqx9oik,30.0,a young man giving a speech,train
23650,9DUrjqYMPEI,30.0,a large vehicle idling and people talking indistinctly in the background,train
55641,SVaCCBoNyRI,50.0,geese squawking as bird wings flap while a bird chirps in the background,train
59368,V4YWU89ITyc,50.0,a person speaking and laughing followed by clinking,train
59369,V4g97mAjT-A,30.0,a machine runs as footsteps occur,train
32243,DZa-AIhRZDM,40.0,water drains after a toilet flushes,train
59362,V3tzkuVrLd4,70.0,shuffling occurs followed by a gunshot and slide racking,train
59363,V4GhlDXZBj4,2.0,a baby cries loudly,train
59360,V3sgf9KEk54,290.0,the whipping of the wind on a sail at sea while a static radio plays in the background,train
59361,V3sx8F7zT-4,60.0,dogs bark and growl,train
32240,DZVVKRA19Xc,25.0,rain is accompanied by rumbling thunder,train
59364,V4H_oaXNd-s,30.0,"birds flap in the distance, followed by a man speaking, after which birds chirp",train
100058,xrn12x_fMis,120.0,music playing with water splashing and men speaking,train
32241,DZZT1Vr3xh8,170.0,a child speaks with a woman,train
55645,SVhflq_24SE,230.0,a crowd applauses at moderate volume as a person talks very quietly in the distance,train
55644,SVhXXRZskIw,30.0,spraying occurs as wind blows,train
62016,WulITV8p_tk,0.0,a water tap runs lightly and splashes as humming occurs,train
55647,SVlsjYa7FLw,100.0,a vehicle approaches and passes by accelerating,train
32245,DZjRGQcGDjs,480.0,a boat engine runs and people speak,train
62014,Wufh2jAET8A,260.0,several whistles go off with wind blowing hard,train
55648,SVogzyJdSCk,30.0,a dog whimpers and barks as a woman speaks and an engine runs,train
62012,WucI0CWmTqA,120.0,a train moves away while the horn is triggered,train
93111,sWsvlJxS0T4,0.0,a person whistles nearby several times loudly at moderate speed,train
17706,6LNQdi1LFCs,30.0,a man speaks and another whistles,train
32249,DZocQOAdiig,8.0,white noise with rustling and clanking,train
62010,Wub1-kx1_KA,0.0,a toilet flushing extendedly,train
17707,6LNlyOH7dIY,30.0,two adult females speak and pigs oink,train
17704,6LK9fozr6hY,30.0,an adult female is speaking,train
17705,6LKTbjlktm8,0.0,clanking followed by a beep then an engine is starting,train
17702,6LIeOlFhIFI,30.0,a cars engine is being revved up to its maximum and then it is throttled down,train
17703,6LJRzMd9NJQ,21.0,rain and roadway noises,train
17700,6LBfFhVA9PI,440.0,"a motor vehicle engine is running, a crowd is talking and cheering, and another motor vehicle engine accelerates in the foreground",train
68398,aKxgQNrgZ1s,10.0,loud waves hitting the shore and water moving around,train
22528,8eo_ee0AK7o,130.0,a loud horn and bell ringing,train
22529,8epGJUhf6Tc,220.0,a male speech while insects and mosquitoes are buzzing and flying around outside,train
22526,8ei4SicQFtM,30.0,an adult female is speaking,train
22527,8elq-e6Lq_Y,30.0,birds flapping in the background followed by a man communicating to a woman and the woman communicating back,train
22524,8efpjS6Y7Z4,30.0,an item ticking aloud,train
22525,8ehiAgYMvlg,30.0,"an adult female speaks, and a baby cries",train
22522,8ee-bCZtc_g,11.0,a cat crying and moving,train
22523,8eeVQ5QjL_M,30.0,"an adult male is speaking, and birds are chirping",train
22520,8edUzcj_mug,0.0,a small child speaks and wind is blowing,train
22521,8edVZrlxjag,20.0,a motor bike revving up,train
62998,XaS3ox-yJ-g,370.0,people speak and laugh while music plays,train
17708,6LPJDuXC4_U,100.0,whistling by a boy,train
17709,6LPM-0xiVvM,30.0,"strong wind is blowing, water is splashing on a surface, and people are speaking in the background",train
75401,fR3RTaE4mVY,160.0,a woman speaks while something is fried and objects hit,train
75400,fR1pzStIPO0,10.0,several sporadic beeping sounds,train
75403,fRGOmywPPjg,30.0,wind blowing with rustling and pigeons cooing,train
75402,fRD3RQwdxiU,20.0,a vehicle engine runs steadily before accelerating,train
75405,fRPUTU0DRFU,17.0,a boat engine runs and hammering occurs as water splashes and people speak,train
75404,fRJjlAqvF3U,30.0,something is blowing constantly as a low rumble of machinery is in the background,train
75407,fRRUUx6uOeo,0.0,a vehicle engine runs and knocks heavily,train
75406,fRRO0KH-g0Q,180.0,"as a church bell rings in the distance, balls are thrown and then bowling pins are knocked over",train
75409,fRVOdEMb2Pc,180.0,burping followed by laughing then some more burping,train
75408,fRRxxOVvKj0,30.0,spraying occurs repeatedly then a man speaks,train
25387,A5VQd1ehqYQ,30.0,winds are blowing at a moderate pace shortly followed by a mans voice,train
50587,P5ckiTra70I,90.0,"scratching sounds, a honking noise, then water splashing",train
25386,A5UqEfdBt04,30.0,a clock tick-tocks continuously,train
25385,A5UfMEhyYao,70.0,a river is streaming water,train
96073,uovSsNZK8XE,60.0,a vehicle runs and hissing occurs as brakes squeal and it comes to a stop with people speaking,train
96072,uosL6ciTpns,50.0,a person speaks on a telephone and a girl laughs,train
96071,uorS_vlos44,150.0,humming and vibrating with clicking and rustling,train
96070,uorBgwiTY5A,30.0,several pigeons coo and flap wings,train
96076,uoxpoAqsjk8,110.0,a man talks while rain is falling moderately,train
96079,up0tDbwlWaQ,5.0,a door slowly creaking open,train
96078,uozI6tCqxX8,10.0,an engine chugging in the distance,train
25382,A5LNrdkqYlw,170.0,a girl sneezes then speaks,train
25381,A5IdFwktRcQ,30.0,a man speaking with an engine idling,train
3498,0OEcNybLc3c,90.0,small insects making noises,train
3499,0OFYTok0Rmo,30.0,vehicle accelerating and manually shifting gears,train
3496,0OCQUxaJWsY,30.0,baby burps and multiple people laugh,train
3497,0OD_03N7XTQ,250.0,loud room full of children speaking,train
3494,0OBk1LGKsR0,10.0,a bug buzzes around microphone,train
25380,A5IDL1YE6yk,16.0,clip-clopping and speech,train
3492,0OAgtMWqEwM,30.0,high pitched engine revving noise with indistinct person yelling out,train
3493,0OB_Xd2kWYc,29.0,someone is typing on a keyboard,train
3490,0O9pdNL7OEg,0.0,speed boat passing by at a distance,train
3491,0OAdjodn4ic,0.0,"a large pop sound, afterwards people are heard screaming in the background along with a repeating recording in the back",train
2095,-oQiJ50LcAc,120.0,male speaking about one or two inches,train
2094,-oQBwLnV61U,0.0,male speaking and introducing other people,train
2097,-oV1cM-I3gY,140.0,women talking with music in background and loud frying noise,train
2096,-oSVhX92KJ0,50.0,"male speaking, drill",train
2091,-oLqxMGhq1k,560.0,a thunder storm is rolling,train
2090,-oL_rUe681w,30.0,women speaking about news,train
2093,-oPYGO-U8Wk,120.0,tearing open of small package,train
2092,-oLwINFIPQs,30.0,male speaking in front of an applauding crowd,train
2099,-oV8wmQQ3p4,15.0,a person starting his vehicle after repairing it,train
2098,-oV6dQu5tZo,30.0,a truck is beeping,train
24964,9uJoD31wuy0,90.0,insects buzzing continuously,train
24965,9uLdc20at2I,20.0,waves crashing with distant murmuring,train
24966,9uLx6B1wRSc,70.0,a train whistle blows as the train passes,train
24967,9uMdFqa86XM,30.0,wind followed by muffled speech and rustling,train
24960,9uEhnmE1X3c,0.0,horn honking continuously,train
24961,9uGrcVQufwI,140.0,a train running on railroad tracks along with several train whistling blowing then a train horn honking followed by a man talking,train
24962,9uH2F63Gv0U,60.0,running water followed by clanking,train
24963,9uHZYQKrDRA,0.0,a number of animals bleat and baa together,train
24968,9uNYNp9rJgU,30.0,a man giving a speech,train
100051,xrPwmCFAyB4,40.0,snoring with some rustling,train
92366,ryOF1W0xnLw,20.0,a vehicle engine runs and a siren wails briefly,train
50582,P5MKdK47e7Q,0.0,waves crash against a shoreline and wind blows,train
20933,7rfNL38g26Y,260.0,a man gives a speech then man yells and the crowd claps,train
20932,7reudS7KxcM,30.0,a man is speaking in front of a group of people,train
20931,7rdLf9ewjLQ,0.0,clip clops from a horse with some neighing,train
20930,7raHBAx3dJ8,80.0,people speaking followed by multiple gunshots,train
20937,7rnJK2mK1b4,30.0,plastic is being crinkled and a man is speaking,train
20936,7rkEFtpNuBc,30.0,an engine running while people are talking in the background,train
20935,7rjzmuD-bQc,10.0,a motor vehicle engine is idling and vibrating,train
20934,7rjC6aGQaMA,30.0,low frequency of multiple people talking and chattering all at the same time,train
20939,7rqBQSgeX78,30.0,a man is explaining something to other men in a outdoor setting followed by wind gusts,train
20938,7rnL3CUF3ow,30.0,"a female voice speaks on a microphone, then a huge crowd applauds and screams",train
99168,x9zDegpcjWc,90.0,tapping occurs and objects are placed on a hard surface,train
99169,xA2WP1UrYBk,170.0,a medium boat motor roars and at the end a whoosh,train
100054,xrbOAjCGcfc,10.0,a train horn blares loudly and warning bells sound in the distance,train
99164,x9nkJ2qTd74,30.0,a helicopter engine runs,train
99165,x9rxzZv65b4,30.0,some gear is rotated,train
99166,x9vxPUVx40Y,30.0,a woman speaks and a baby cries,train
99167,x9xZEhr5bYg,30.0,water splashes against a surface and wind blows,train
99160,x9cGjiM7edM,50.0,a person is whistling a tune,train
99161,x9fOr5D72_U,0.0,birds chirp and a door closes,train
99162,x9ixRhe0uo4,70.0,a man and child speak as dishes cling together in the background,train
99163,x9kpu1GOkZ4,6.0,a cat meows and a woman sings,train
58800,Uh8fEHo9lyc,0.0,several things vibrate rapidly,train
18409,6fES4DQOok8,30.0,a bus engine is humming and many people are conversing,train
58803,UhEAWXKrB0Q,10.0,a machine runs and water splashes,train
58804,UhESrt_Dsmg,30.0,pigeons coo and flap their wings,train
58805,UhKi2tehvXg,110.0,an electric engine works,train
33409,ECFonPqMw-c,30.0,a man gives a speech,train
33408,ECFUY1Za5wE,350.0,a person speaks while paper crinkles nearby,train
33407,EC9NkAjggUc,200.0,whistling followed by a man talking and then by a series of radio white noise,train
33406,EC6LzZ_5TJ4,490.0,a train engine runs and a horn blows,train
33405,EC0ppxu2wdc,30.0,a woman speaks in clear tone,train
33404,EC-_CsQqTDE,440.0,a vehicle engine idles as people speak and yell,train
33403,EBrb1uXdL9Q,30.0,someone types on a keyboard,train
33402,EBji3wWSyiE,50.0,a helicopter engine runs continuously,train
18406,6f978yD9m78,320.0,"an adult male speaks, scraping and rubbing, then a clank occurs",train
33400,EBirGV3pUYg,10.0,a motorcycle engine revving and accelerating with an electronic beep bleeping briefly,train
61664,Wdwgd87iAWc,140.0,a woman speaks while a goat bleats,train
54717,RtW0BJNLlAU,30.0,eructation an tv speech,train
30178,CTRuCPddhbU,30.0,a person talking with horn noises and people cheering,train
27681,BAtRSEHnbRQ,30.0,whistling followed by cooing pigeons and flapping wings,train
30176,CTP0mvM5He8,30.0,a woman gives a speech,train
30174,CTMLiej_6Fw,100.0,vehicles accelerate and squeal tires,train
30175,CTOvFKCmyb4,20.0,a person is snoring while sleeping,train
30172,CTK3fl2GaSw,230.0,insects buzz and rumbling occurs briefly,train
61666,We04yVKYYAM,90.0,insects buzz as people speak and crumpling occurs,train
30170,CTGt6T1GaLo,30.0,female talking over a microphone,train
30171,CTHBXh6aF0Y,30.0,a woman talks nearby,train
27683,BB-WDGjDHHg,30.0,a  man speaking and muffled noise with sawing sound,train
61660,WdoUusuU8Ps,16.0,a dog panting followed by barking and people speaking,train
61661,Wdoo6znkDn4,370.0,a vehicle engine runs and brakes squeal,train
37235,GUnDpwwcQio,220.0,water runs and splashes nearby as a little wind is picked up on the microphone,train
37237,GUvSLFpLQdA,30.0,birds chirp and a stream of water flows,train
37230,GUjzk8_XW6I,0.0,an emergency vehicle siren wails and passes by,train
37231,GUk84jnXRBQ,200.0,several glass objects hit,train
37232,GUkRnvumOr8,540.0,clicket-clanking and rustling with a horn,train
37233,GUkmB9NHgAo,30.0,a motor engine whirring sharply then makes low-sounding vibration noises,train
27687,BBA9EeARN-U,30.0,a remote-controlled vehicle revs up several times nearby,train
37239,GV0MSiCvDz0,540.0,a church bell ringing,train
51573,Pis6lnFl-wk,30.0,snoring sounds accompanied by a man talking faintly,train
51572,Pir3snkcNWk,30.0,pigeons coo and flap wings,train
48162,NWHPg-CsgWU,0.0,a race car revving followed by an even more intense revving,train
48163,NWKQvu753hw,10.0,a vehicle engine revs then accelerates,train
27426,B2Mj2obm8j8,9.0,fireworks are going off,train
51577,Pj6E9U9QORo,30.0,a woman gives a speech and a goat bleats in the background,train
27427,B2PtX92PuUQ,0.0,a wind sound and a loud motorcycle engine,train
82491,kaDI1fBb3Lc,30.0,"a woman talks, followed by cats meowing and spoken reassurance from the woman",train
27428,B2RuwNfnkyE,70.0,a small child speaks followed by light taps,train
27429,B2THTBAzExA,30.0,music and distant murmuring,train
64550,YfZEatG_TkA,80.0,a person uses a duck call while someone speaks in the distance,train
71892,ctBIr-xSJKk,30.0,an audience gives applause as a woman speaks,train
71893,ctBa_luGZX8,30.0,a pig oinks repeatedly,train
71890,ct3dTvv4D7U,30.0,a spray is released while metallic objects hit,train
71897,ctNu0bIzSDU,220.0,a weapon fires gunshots,train
71895,ctFg87k_O7o,340.0,birds tweet followed by a horse neighing,train
76320,g7-aEvwyDCc,20.0,two men speak while typing on a computer keyboard,train
76323,g70L1U9scWs,340.0,person talking with crinkling and crumbling sounds,train
76322,g70DJWN6cFQ,20.0,vehicles move nearby while a man talks,train
76325,g725d_L71PI,30.0,a baby and a woman laughing,train
76324,g71SNas3j04,110.0,water runs into a sink,train
76327,g7AqwYIxPY0,70.0,a young woman laughs followed by a toddler laughing,train
76326,g73MPxu9q18,30.0,car engines rev and tires squeal with someone over a loudspeaker speaking briefly,train
76328,g7NhznP1usI,1.0,a man speaks and a pig oinks,train
18703,6nysPqjxLYs,50.0,a woman chopping and peeling vegetables while talking,train
67429,_diU1YaQQa4,50.0,a woman speaks then a bell rings and a man speaks briefly,train
67424,_dauJIwdf1o,20.0,"a woman makes howling noises, followed by a baby crying, which is then followed by a woman speaking",train
67425,_daxTTHmXbA,50.0,a helicopter engine runs and hisses,train
67426,_dgWUGAmdm8,30.0,a liquid flows nearby while birds tweet far away,train
67427,_dhJXJPIeyI,50.0,several small bells ring,train
67420,_dQop-gc2hA,30.0,people clap and cheer as a vehicle accelerates,train
67421,_dUGoBdFSa8,70.0,hissing occurs as a helicopter engine runs,train
67422,_dUNiw4oaGY,30.0,"a vehicle passes by, after which a dog barks nearby several times",train
52164,Q8D-OGbwoaA,310.0,wind noise and water splashing and gurgling noises,train
52167,Q8GGjvRk_s8,10.0,a cat meows and a person laughs lightly,train
66798,_Cb0_ZAz7tM,30.0,someone whistles while pigeons coo and flap wings,train
4080,0cEucKBsq7Y,300.0,someone is whistling and it echoes in the room,train
4081,0cGgIDhIfdA,30.0,dog running and sniffling,train
4082,0cHF9r1oPBk,30.0,male speaking in foreign language with another male who also speaks,train
4083,0cJUumDqW30,3.0,some people talking and then a loud burst,train
4084,0cLPb0eZtlI,430.0,paper is being crumpled and an adult female speaks,train
4085,0cLoEi8gs28,30.0,an adult male is speaking and a crowd is cheering,train
4086,0cORYG0qCs0,580.0,people talking with an engine in the background,train
4087,0cOgS7PKsy4,30.0,a car engine is revving and the car is crashing and a woman speaks,train
4088,0cOvDHWFUww,30.0,crashing occurs and then music plays,train
4089,0cSSK4WEIxQ,350.0,a lady talking then a baby talking in the background with beeping and a machine running,train
87790,oWXxQuqskh8,0.0,a baby cries then later wails,train
91542,rLVEyySmXr8,170.0,several insects fly while wind blows strongly,train
91543,rLX32N459jo,110.0,a man speaks as a child screams in the background,train
91540,rLMthJIf3JI,30.0,a bell rings playing a song,train
91541,rLOA7p6OnS4,30.0,a person types on a computer keyboard quietly,train
91546,rLqyFZBYlD4,550.0,a faucet fills up a sink with water while a woman and a man speak,train
91547,rLtodiBrpow,30.0,a person is snoring while sleeping,train
91545,rLaseWV4HFg,60.0,multiple frogs croak and vocalize,train
82497,kac4b6bKBYo,0.0,a beep occurs then a man speaks,train
101671,z9F-2Ju51aI,30.0,birds are cooing and flapping wings along with men communicating,train
87791,oWZM9M0rNpM,0.0,a dog barks repeatedly,train
101673,z9LbVB2KxX4,30.0,men speaking with some clicking and hissing of hydraulic brakes,train
101672,z9FbXQAbEdA,70.0,loud continuous snoring,train
101675,z9Pew4LVrMc,200.0,a man speaks with several clicks and ticks,train
101674,z9PXBaVhPhs,150.0,a man talking as water is trickling,train
101677,z9ZAcwY7Gn0,20.0,a man talking as a vehicle accelerates and tires skid in the distance followed by a race vehicle engine revving,train
101676,z9WHMx78BSc,30.0,a series of several artillery fire one after another,train
101679,z9b9zXT5t4I,30.0,snake hissing while in a main faintly speaking in the background,train
101678,z9aUUk7Yloc,420.0,a man talking as a machine motor hums followed by wood clacking then sanding against a wooden surface and metal rattling,train
51683,Po0BiwykVJw,20.0,a sewing machine runs quickly and repeatedly,train
51686,Po4DUmZQUE4,20.0,a toilet flushing,train
51689,PoFhhOYuhY0,80.0,a person burps and coughs laughing with a girl,train
74652,etEEun9dONk,90.0,a steam is released followed by a horn being triggered and a train moving,train
32888,DuNLm284m80,10.0,distant claps of thunder with rain falling and a man speaking,train
6648,1eJ-8a0AzGQ,30.0,"water is gurgling, the phone rings, an adult male speaks, and a heart beats",train
6649,1eKHjwycI5o,0.0,"faint, dripping water",train
6644,1eEkYe416wg,150.0,"a clack occurs, and a vehicle engine is idling",train
6645,1eFhh9tb6Xg,30.0,faint wind and birds chirping,train
6646,1eHHBEe6BVk,30.0,heavy continuous wind,train
6647,1eIDni5qjcg,160.0,continuous sawing back and forth,train
6640,1eDZbkWDef0,50.0,a large vehicle motor is running,train
6641,1eDacKns0Hk,30.0,a woman is giving a speech,train
6642,1eDn3gKtgMc,30.0,man speaking continuously,train
6643,1eEMbXLRCU8,70.0,aircraft fan spinning,train
92015,rh8da4XVfbE,40.0,a motor engine whirring continuously,train
92014,rh7nDHH08qg,0.0,a child speaks as another one cries,train
92017,rhHOgOh54fE,410.0,a man speaks then a power tool runs,train
92016,rhCXMONSvmc,390.0,crickets sing as a man speaks,train
92011,rh5MBb7gPuo,50.0,two men talk while birds tweet and leaves rustle,train
92010,rgxnDKNfrzk,30.0,pigeons coo and flap wings,train
92013,rh6qf6cJtlo,100.0,a woman talking followed by light crimpling noises,train
92012,rh6N0s1X-JA,50.0,"an engine revs several times, and then a car accelerates away",train
92019,rhNzasuINbk,350.0,a woman talking accompanied by sizzling and stirring noises,train
92018,rhMmkNc6cTk,20.0,a man speaks while something is fried,train
101095,yhFRF7iN58o,20.0,leaves rustling as plastic creaks and footsteps lightly shuffle on a stone surface while vehicles pass by in the distance,train
101094,yhDxXj-L5ak,30.0,wind blowing hard and water splashing,train
101097,yhQYLm6GuXQ,9.0,"hissing occurs and then stops, metal clinking occurs, and a young person chuckles",train
101091,yhCf6UDwzeI,40.0,a woman speaks with several goats bleating,train
101090,yh43aSEsihA,30.0,a man speaks followed by loud digital beeps,train
101092,yhCwVzf60yU,0.0,a vehicle engine starts,train
101099,yhS8oqqMQ-I,30.0,Strong wind and rain  while a man speaking,train
101098,yhRCl9cNj1g,10.0,a toilet is flushed,train
61595,WazSWokUz4s,30.0,spraying takes place causing hissing to occur,train
87797,oX-r3sYSTfc,30.0,auto passing by fading into distance,train
40231,IPDLccZOf1E,0.0,water flows and splashes then a man speaks,train
32884,DuHr-9FwUYM,140.0,people speak as a sewing machine runs,train
95285,uBzLPk0PoXc,30.0,a clock tick-tocks and bell rings,train
92283,rtnTBJdO1Dk,340.0,a couple of teen female voices talking one after the other,train
73150,dlT8vGxB__I,27.0,a spray hisses three times,train
73153,dl_uUMzsHRk,310.0,a door is opened and closed while a man speaks,train
92362,ry0SOQTkUQk,240.0,wind blows and people speak,train
73154,dleU7fMUiDc,0.0,numbers are dialed on a telephone and ringing occurs after a man speaks briefly,train
80999,jVpQHpSHl8Y,0.0,an engine starts and works in idle,train
80998,jVfIaVYJSeU,18.0,wind blowing hard and engines humming and beeping their horns,train
95283,uBlOToGPkng,30.0,a helicopter engine runs,train
80993,jVRyECM3sFI,30.0,a vehicle works in idle while a man and a woman talks,train
80992,jVJ-4K9bc48,570.0,a man speaks while objects are moved around then a hissing takes place,train
80990,jVHLRGf3N8o,30.0,police car siren running with wind blowing in the background,train
80997,jVePDARQL2s,30.0,orchestra music background with explosions and whoosh-swoosh,train
80996,jVaWSByUAzs,20.0,several dogs bark while a man talks,train
80995,jVaEO_czJJ8,7.0,young men conversing and laughing followed by a loud blast,train
80994,jVZqPbLNV0Y,30.0,sputtering and vibrating of an engine,train
93800,t4LFrGbOKuI,10.0,toilet flushing and footsteps clicking,train
14221,4m_ujJNxvM4,30.0,several vehicles are passing by at a slow speed,train
14222,4mc6HFfngsA,30.0,a woman speaks and a door squeaks,train
14223,4mfP0Tb8DBA,10.0,a truck is revving is engine,train
14224,4mhVmT963CM,30.0,a man making  a speech,train
14225,4mlutipgBhI,30.0,children speaking,train
14226,4mn54C99hLY,30.0,a woman giving a speech,train
14227,4mncQuxpM5c,160.0,a horse is trotting and a man speaks,train
14228,4mrorPA20Yo,30.0,a man is speaking,train
14229,4msTzxbPaSc,270.0,a train passes by and honks its horn,train
50279,OtQ4aSlIDlE,0.0,a sputtering engine runs,train
44171,KvkSPti_TxM,30.0,an fast vehicle moves and accelerates,train
44173,KvmbUvzKXpo,19.0,footsteps and men talk as the wind blows heavily in the background,train
44172,KvmY2m_cTJI,30.0,a woman talks while liquid flows and birds tweet far away,train
44174,KvoeLU-X9L0,590.0,wind blows strongly while a horn is triggered and a bell rings,train
44177,KvzBzgFveW0,0.0,people speak and a vehicle horn blows,train
44176,KvyerGEXPcA,0.0,multiple frogs vocalize and croak,train
44179,Kw0k4R0-In8,470.0,a few bees lightly buzzing,train
44178,Kw-PLfbmjvQ,30.0,a helicopter flying by in the distance,train
52354,QGxVj542aBc,30.0,vibrations of a power tool with a man speaking,train
41613,JHYvOPl7M4k,260.0,quick high pitched clicking and smacking,train
41612,JHVBljnXHS8,410.0,rain falls onto a hard surface,train
87675,oQ08jGQFV34,190.0,a woman speaks as a stream of water flows then a man yells and other people cheer,train
41610,JHNBF0WJ-EM,29.0,a person blows on an infants stomach who begins laughing,train
87673,oQ-N2HpFQxo,30.0,a vehicle door opening then closing as a man and a woman speak then laugh as a pig oinks alongside another man speaking in the background,train
87672,oPyRSWZJ1ng,60.0,birds sing in the background as a grassy rustle goes and someone peeps softly,train
41615,JHbdEo_v5sQ,30.0,a loud medium-pitched humming occurs as wind blows,train
41614,JHZ4I2VEp6E,30.0,a vehicle moves away while an emergency siren is triggered,train
41619,JHjEzZcMn-Q,2.0,ducks quack and people speak,train
87679,oQCaFeBgoC8,30.0,hissing occurs as humming takes place and people speak,train
87678,oQC1EbIgT30,0.0,a raspy squeaking sound,train
32883,DuFMo1Si6W4,10.0,a racecar revs and speeds away,train
47619,NBfoeB2u52c,30.0,a man speaks over a microphone and a crowd of people speak and laugh,train
47618,NBdv1zVVIY4,370.0,a motorcycle engine idles and people speak,train
91792,rYNi4XAqs6A,480.0,A woman speaks followed by a child speaking briefly at the end.,train
47611,NBCdr2p-vR4,430.0,a person is snoring while sleeping,train
47610,NB5LUa2ILbA,540.0,a truck moves while a siren sounds,train
47613,NBJggqxj5ZA,180.0,a person breathing and sneezing then speaking,train
47615,NBUu1-waCog,40.0,a vehicle engine idles and knocks then a humming occurs briefly,train
47614,NBR-XVmJNjQ,60.0,"a bird chirps nearby, followed by a person burping and then a bird imitating the burp",train
47617,NBdtkuWwoBU,8.0,hissing occurs as an animal vocalizes and a dog barks in the distance,train
47616,NB_8xPkXWB8,510.0,a gunshot occurs and men yell,train
15573,5MzZEI5pVLI,30.0,"some low frequency human voices in the background, a man laughs then speaks",train
15572,5MxyZgGfBPI,21.0,water flowing with birds chirping and wind blowing,train
15571,5Mx2eybU5q8,30.0,humming noise is produced by vibration,train
15570,5Mv3-xeyuzU,30.0,"a woman speaks, a dog whines and whimpers",train
15576,5N5bahJ9C1M,30.0,a woman giving a speech,train
8279,2JzBt9XPuC4,30.0,man giving a speech,train
8277,2JuPYcISUso,30.0,birds chirping and wind noise,train
8276,2JsEs_17kgI,30.0,a vehicle engine is idling,train
8275,2JrfdZMYHkI,190.0,bell ringing and people talking,train
15578,5N7rMcT60J0,30.0,"a small child whines, people speak",train
8273,2Jjk4d7Zy24,30.0,clock ticking with white noise in background,train
8272,2JiPZNPLNpY,1.0,a boat revs its engine up and it is given power continuously,train
8271,2Ji-jqqUAHI,30.0,"an adult male is speaking, birds are squawking, and water is splashing and gurgling",train
79646,iU_HgIMoFjI,0.0,a bird whistles then a person whistles,train
79645,iUYhXCB7NZg,30.0,people are talking as a snake hisses,train
91794,rYRjWD8KvHs,20.0,metal scrapping several times then clacking,train
79649,iUguzg0nn4w,50.0,a hissing occurs then a train horn sounds,train
79648,iUb-94uLmHE,510.0,a man speaks with some light banging and clinking,train
93123,sXaYvll8VOw,10.0,a person is snoring while sleeping as a television plays in the background,train
86106,nDCBbnYsDmg,90.0,"a person burps loudly and then coughs several times, after which a person speaks",train
86107,nDCxFfnBt40,30.0,vehicles pass by on a roadway,train
86104,nD9Cv0mlgHA,10.0,a toilet is flushed,train
86102,nD1vkBeWKuI,30.0,a rooster crows as birds chirp and pigeons vocalize while flapping wings,train
86103,nD25NMXSu0g,0.0,a machine works while some music is played and people talk far away,train
86100,nD0jqgLq0LA,30.0,a railroad warning bell going off as a train rumbles by,train
95890,ufqPO8XYm6g,90.0,an electric saw works,train
95891,ufqtI1BfT2M,170.0,a child and a woman talking alternately,train
95892,ufs7CeinGSY,30.0,a vehicle engine idles as people speak,train
95893,ufuOrZLdcIE,100.0,a train passes and blows a horn,train
95894,ufuYAAsvGts,0.0,a man and woman speaking followed by a belch,train
95895,ufyDkHoD6SM,470.0,a sewing machine runs while a woman speaks,train
95896,ufyOiqr4b6w,10.0,a girl speaks with a woman and burping takes place,train
86109,nDGXj2BtZ3c,30.0,a clock tick-tocks and a woman speaks,train
20386,7aDIRZSpLFo,30.0,a dog barks and growls and a man speaks softly,train
65158,Z4Jpk-1NcAE,110.0,a man speaks with some scraping and sanding,train
65159,Z4L2FGFOIaI,30.0,a man speaks in the background as a baby whines and a man talks,train
65156,Z4EEVqP3yRk,0.0,a goat shouts over the cries of other farm animals,train
65157,Z4Jciw3pET8,160.0,Paper being unfolded and making crinkling noises while a woman whispering,train
65154,Z4DNy5eTNew,13.0,a loud pop is bangs and some soft clicking follows,train
65155,Z4Dkr6uUhdU,90.0,music plays and a person whistles,train
65152,Z4Bq5mT9mvE,30.0,a humming occurs briefly,train
65153,Z4D71TO6-Nc,200.0,birds chirping with distant speech and rustling,train
65150,Z49rFOicrrU,9.0,whooshing and shattering occurs with a man speaking while rumbling takes place,train
65151,Z49tiDodx9Q,120.0,food sizzles while frying as a woman speaks,train
47758,NGxOMkhE2eg,90.0,an audience applauding continuously,train
20380,7_yjxfih864,15.0,an airhorn blasts and people speak and laugh,train
47759,NH1N8zeBgwA,6.0,a group of men talking as music plays in the background while a vehicle engine stutters followed by an explosion then wood and metal clanking,train
82908,kt8kAlP8ENU,240.0,a man speaks while rustling occurs and livestock vocalizes,train
82909,ktATNb6tLvQ,30.0,water gushing vigorously accompanied by a crowd murmuring,train
63510,Xx4MhAIpQpM,130.0,a loud hissing occurs and a person yells,train
82902,kslp7w9LjqU,25.0,wind blowing and rain falling as thunder roars,train
82903,ksvYHAavaNw,160.0,wind blowing hard followed by vibrations and rubbing of a large engine,train
20381,7_yuZ6D8_Gk,20.0,a man and a women are speaking followed by the sounds of a race car,train
82901,kskAr6BkXyI,30.0,several bees fly nearby,train
82906,kt2Nyy31UxA,230.0,heavy wind with clanking and a woman speaking,train
82907,kt44OrcGkU0,20.0,a person is whistling a song,train
82904,ksxwqtYYG7o,120.0,a sewing machine sewing at a relatively slow pace,train
56503,T5Xyl77WxaY,16.0,an animal vocalizes in different vocal patterns,train
100875,yX34PZ8Ld88,0.0,music while tires squeal and a horn honks,train
56501,T5XbmMzahxg,20.0,"a woman is talking and then breaks into laughter, another woman begins to speak, there is a slapping noise, and then a loud screeching laugh",train
15426,5JA-aPiu5P8,30.0,"a car engine roars, a man speaks",train
100877,yX4wU4r53zE,390.0,"low, ambient bird calls followed by several goats bleating nearby",train
